FAC_US_CANADA_BORDER_FLG,GLOBALID,OBJECTID,SOURCE_ID,EPA_SYSTEM,REGISTRY_ID,STATUTE,RCR_NAME,RCR_STREET,RCR_CITY,RCR_STATE,RCR_STATE_DISTRICT,RCR_ZIP,RCR_COUNTY,RCR_EPA_REGION,RCR_STATUS,RCR_INDIAN_CNTRY_FLG,RCR_TRIBAL_LAND_CODE,FAC_FIPS_CODE,FAC_LAT,FAC_LONG,FAC_US_MEX_BORDER_FLG,RCR_IMP_WATER_FLG,RCRA_UNIVERSE,RCRA_NAICS,FAC_SIC_CODES,FAC_PERCENT_MINORITY,FAC_POPULATION_DENSITY,FAC_FEDERAL_AGENCY_CODE,CHESAPEAKE_BAY_FLAG,AIR_IDS,CWA_IDS,RCRA_IDS,TRI_IDS,SDWA_IDS,RCRA_CASE_IDS,RCRA_CURR_SNC,RCRA_CURR_COMPL_STATUS,RCRA_QTRS_IN_SNC,RCRA_QTRS_IN_NC,RCRA_CURR_VIOLATION_TYPES,RCRA_INSP_CNT,RCRA_LAST_INSPECTION_DATE,RCRA_DAYS_LAST_INSPECTION,RCRA_IEA_CNT,RCRA_LAST_IEA_DATE,RCRA_FEA_CNT,RCRA_LAST_FEA_DATE,RCRA_PENALTIES,RCRA_LAST_PENALTY_DATE,RCRA_LAST_INSP_DATE_EPA,RCRA_LAST_INSP_DATE_STATE,RCRA_LAST_FEA_DATE_EPA,RCRA_LAST_FEA_DATE_STATE,RCRA_LAST_IEA_DATE_EPA,RCRA_LAST_IEA_DATE_STATE,FAC_TRI_REPORTER,FAC_TRI_ON_SITE_RELEASES,FAC_DERIVED_HUC,FAC_DERIVED_WBD,FAC_DERIVED_WBD_NAME,FAC_MAP_FLG,FAC_MAP_ICON,LAST_VIOLATION_DATE,CURRENT_VIO_CNT,FAC_FEDERAL_AGENCY_NAME,FAC_TRI_OFF_SITE_TRANSFERS,RCR_FIPS_CODE,RCR_LAND_TYPE_CODE,RCR_OLDEST_OPEN_VIO_DATE,FAC_TRI_LAND_RELEASES,RCRA_MAP_ICON,EJSCREEN_FLAG_US,PCTILE_PCTPRE1960_US,PCTILE_DPM_US,PCTILE_CANCER_US,PCTILE_RESP_US,PCTILE_TRAFFIC_SCORE_US,PCTILE_PROXIMITY_NPDES_US,PCTILE_PROXIMITY_NPL_US,PCTILE_PROXIMITY_RMP_US,PCTILE_PROXIMITY_TSDF_US,PCTILE_O3_US,PCTILE_PM_US,MAX_PCTILE_US,DFR_URL
,,,,,,,,,,,,,,,,,,36059,40.751773,-73.638048,,,Other,,,37.301,5343.1,,,,,NYD982188682,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020204,Mill River,Y,RCRA-IA-MN-N.png,,,,,36059,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,74,71,68,52,68,35,76,43,68,75,47,76,http://echo.epa.gov/detailed-facility-report?fid=110004416533
,,,,,,,,,,,,,,,,,,09001,41.17149,-73.1556,,,Other,,,73.894,6309.97,,,,,CTD981890460,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,01100006,011000060303,Rooster River-Frontal Long Island Sound,Y,RCRA-IA-MN-N.png,,,,,09001,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,26,18,6,27,3,24,26,19,25,30,14,30,http://echo.epa.gov/detailed-facility-report?fid=110006646656
,,,,,,,,,,,,,,,,,,36081,40.725739999999995,-73.79172,,,Other,51731,,77.47,22846.850000000002,,,,,NYP000958629,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020301020104,Flushing Creek-Flushing Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,N,73,69,65,69,68,71,63,13,61,68,47,73,http://echo.epa.gov/detailed-facility-report?fid=110031287088
,,,,,,,,,,,,,,,,,,36103,40.94716,-73.05955,,,Other,,,16.822,2131.02,,,,,NYR000002246,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020302010304,Mt Sinai Harbor-Port Jefferson Harbor,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,31,29,13,9,12,15,48,7,24,49,17,49,http://echo.epa.gov/detailed-facility-report?fid=110004512144
,,,,,,,,,,,,,,,,,,36103,40.82768,-73.107298,,,Other,,,17.056,3352.77,,,,,NYD097535520,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020401,Connetquot River,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,58,55,34,22,60,9,71,45,59,75,33,75,http://echo.epa.gov/detailed-facility-report?fid=110004376531
,,,,,,,,,,,,,,,,,,36081,40.765405,-73.788115,,,Other,,,64.233,16570.21,,,,,NYP004327730,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020301020104,Flushing Creek-Flushing Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,N,66,65,62,65,61,67,63,16,59,65,46,67,http://echo.epa.gov/detailed-facility-report?fid=110056508284
,,,,,,,,,,,,,,,,,,36059,40.624511,-73.653873,,,Other,92411,,22.947000000000003,6448.02,,,,,NYP003631074,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020206,Reynolds Channel-East Rockaway Inlet,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,25,32,7,30,26,30,34,6,19,33,13,34,http://echo.epa.gov/detailed-facility-report?fid=110017248281
,,,,,,,,,,,,,,,,,,36103,40.776700000000005,-73.09657,,,Other,,,13.282,2514.55,,,,,NYN008001554,,,,No,No Violation Identified,0,0,NA,0,7.93325E+11,11141,0,,0,,0,,7.93325E+11,,,,,,,,02030202,020302020305,Brown Creek-Great South Bay,Y,RCRA-IA-MN-G.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-G.png,N,48,62,35,23,59,24,77,47,55,75,30,77,http://echo.epa.gov/detailed-facility-report?fid=110004509443
,,,,,,,,,,,,,,,,,,36059,40.70164,-73.61444,,,LQG,56173,,61.7,7510.650000000001,,,,,NYD002537934,,,,No,No Violation Identified,0,0,NA,0,1.22714E+12,6120,0,1.22887E+12,0,,0,,,1.22714E+12,,,,1.22887E+12,,,02030202,020302020205,Milburn Creek-Middle Bay,Y,RCRA-IC-MN-G.png,,,,,36059,Private,,,RCRA-IC-MN-G.png,Y,95,95,51,78,95,73,98,70,88,98,73,98,http://echo.epa.gov/detailed-facility-report?fid=110004341711
,,,,,,,,,,,,,,,,,,36081,40.793073,-73.775841,,,Other,,,44.621,11438.58,,,,,NYP004327789,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020302010101,Alley Creek-Little Neck Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,N,0,,,,,,,,,0,0,0,http://echo.epa.gov/detailed-facility-report?fid=110060175803
,,,,,,,,,,,,,,,,,,36103,40.78089,-73.24765,,,VSQG,45299,,77.159,4423.7,,,,,NYR000216689,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020402,Orowoc Creek-Great Cove,Y,RCRA-IC-MN-N.png,,,,,36103,Private,,,RCRA-IC-MN-N.png,Y,83,87,50,32,89,19,97,85,96,96,61,97,http://echo.epa.gov/detailed-facility-report?fid=110063688184
,,,,,,,,,,,,,,,,,,36103,40.838409999999996,-73.2944,,,VSQG,,,14.120000000000001,2504.75,,,,,NYD982187601,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020403,Sampawams Creek,Y,RCRA-IC-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IC-MN-N.png,N,50,45,17,38,45,5,52,23,49,54,22,54,http://echo.epa.gov/detailed-facility-report?fid=110004416347
,,,,,,,,,,,,,,,,,,36059,40.654849999999996,-73.57727,,,Other,,,48.713,7260.78,,,,,NYD131309197,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020203,Freeport Creek,Y,RCRA-IA-MN-N.png,,,,,36059,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,83,81,43,65,84,59,79,42,83,87,51,87,http://echo.epa.gov/detailed-facility-report?fid=110004382533
,,,,,,,,,,,,,,,,,,36081,40.691984999999995,-73.764705,,,Other,,,93.075,18107.77,,,,,NYP004469102,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,89,91,83,88,88,0,86,28,86,90,69,91,http://echo.epa.gov/detailed-facility-report?fid=110062998065
,,,,,,,,,,,,,,,,,,36103,40.85835,-73.10113,,,Other,,,17.97,3643,,,,,NYD982720682,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020301,Town of Selden,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,53,41,20,14,43,6,53,26,40,58,21,58,http://echo.epa.gov/detailed-facility-report?fid=110004426648
,,,,,,,,,,,,,,,,,,36059,40.858768,-73.591555,,,Other,71399,8999,29.85,1752.7,,,NY0000001282402079,,NYD068013374,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020302010103,Glen Cove Creek-Hempstead Harbor,Y,RCRA-IA-MN-N.png,,,,,36059,Private,,,RCRA-IA-MN-N.png,N,71,60,31,50,36,73,74,30,47,74,49,74,http://echo.epa.gov/detailed-facility-report?fid=110000808029
,,,,,,,,,,,,,,,,,,36119,41.136109999999995,-73.78919,,,VSQG,,,16.571,1430.82,,,,,NYR000019208,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030101,020301010403,Saw Mill River,Y,RCRA-IC-MN-N.png,,,,,36119,Not Indian/Unknown,,,RCRA-IC-MN-N.png,N,71,62,30,49,63,25,52,53,46,68,51,71,http://echo.epa.gov/detailed-facility-report?fid=110004522160
,,,,,,,,,,,,,,,,,,36103,40.71362,-73.39182,,,SQG,,7532,40.278,5119.42,,,NY0000001472001359,,NYD982540775,,,NY000A0000147200135900303,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020406,Santapogue Creek-Great South Bay,Y,RCRA-IC-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IC-MN-N.png,Y,63,79,40,61,81,82,84,37,80,83,42,84,http://echo.epa.gov/detailed-facility-report?fid=110004424766
,,,,,,,,,,,,,,,,,,36119,40.90614,-73.77756,,,Other,,,54.973000000000006,7357.31,,,,,NYP004758645,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020203,East Creek-Mamaroneck Harbor,Y,RCRA-IA-MN-N.png,,,,,36119,Private,,,RCRA-IA-MN-N.png,Y,91,90,97,93,88,85,79,75,89,92,80,97,http://echo.epa.gov/detailed-facility-report?fid=110067684660
,,,,,,,,,,,,,,,,,,09001,41.187446,-73.194174,,,Other,,,69.065,7316.85,,,,,CTD018608950,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,01100006,011000060301,Pequonnock River-Frontal Long Island Sound,Y,RCRA-IA-MN-N.png,,,,,09001,Other Land Type,,,RCRA-IA-MN-N.png,Y,96,86,48,74,96,66,92,93,95,96,76,96,http://echo.epa.gov/detailed-facility-report?fid=110003011669
,,,,,,,,,,,,,,,,,,36059,40.59241,-73.66808,,,VSQG,,,20.128,4716.41,,,,,NYR000066167,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020206,Reynolds Channel-East Rockaway Inlet,Y,RCRA-IC-MN-N.png,,,,,36059,Not Indian/Unknown,,,RCRA-IC-MN-N.png,Y,89,88,49,75,88,91,94,31,61,94,60,94,http://echo.epa.gov/detailed-facility-report?fid=110004550539
,,,,,,,,,,,,,,,,,,36081,40.733945,-73.803005,,,Other,,,72.129,24232.33,,,,,NYP004355376,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020301020104,Flushing Creek-Flushing Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,88,88,81,86,85,90,83,26,84,87,70,90,http://echo.epa.gov/detailed-facility-report?fid=110056503065
,,,,,,,,,,,,,,,,,,36081,40.71618,-73.80247,,,Other,,,77.49300000000001,24249.71,,,,,NYP004381935,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020301020104,Flushing Creek-Flushing Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,90,92,84,89,93,92,85,25,86,90,73,93,http://echo.epa.gov/detailed-facility-report?fid=110060210132
,,,,,,,,,,,,,,,,,,36103,40.687163999999996,-73.373874,,,Other,,,33.134,6047.28,,,,,NYD147999726,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020406,Santapogue Creek-Great South Bay,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,75,68,33,52,63,72,72,24,66,74,32,75,http://echo.epa.gov/detailed-facility-report?fid=110004383836
,,,,,,,,,,,,,,,,,,36119,40.91334,-73.76728,,,Other,,,47.911,6937.84,,,,,NYD001524818,,,,No,No Violation Identified,0,0,NA,0,7.79933E+11,11296,0,,0,,0,,,7.79933E+11,,,,,,,02030102,020301020203,East Creek-Mamaroneck Harbor,Y,RCRA-IA-MN-G.png,,,,,36119,Not Indian/Unknown,,,RCRA-IA-MN-G.png,Y,81,81,91,87,67,77,71,67,79,84,71,91,http://echo.epa.gov/detailed-facility-report?fid=110007996927
,,,,,,,,,,,,,,,,,,09001,41.07873,-73.42394,,,Other,,3563,47.832,3818.7200000000003,,,CT0000000900104224,,CTD001161116,06856NSHNG310WI,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,P,,01100006,011000060404,Fivemile River,Y,RCRA-IA-MN-N.png,,,,,09001,Private,,,RCRA-IA-MN-N.png,Y,83,69,40,61,55,58,82,76,74,86,63,86,http://echo.epa.gov/detailed-facility-report?fid=110001728943
,,,,,,,,,,,,,,,,,,36103,40.675084999999996,-73.371624,,,Other,,,30.539,5739.01,,,,,NYD000699439,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020406,Santapogue Creek-Great South Bay,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,63,55,26,18,44,63,63,18,55,65,24,65,http://echo.epa.gov/detailed-facility-report?fid=110007992930
,,,,,,,,,,,,,,,,,,36119,40.983661,-73.777646,,,VSQG,446110,,29.078000000000003,3848.4300000000003,,,,,NYR000232470,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020202,Sheldrake River-Mamaroneck River,Y,RCRA-IC-MN-N.png,,,,,36119,Private,,,RCRA-IC-MN-N.png,N,58,54,59,40,39,46,37,42,40,58,43,59,http://echo.epa.gov/detailed-facility-report?fid=110070122294
,,,,,,,,,,,,,,,,,,36059,40.73917,-73.70016,,,Other,,,53.025000000000006,9273.98,,,,,NYD981872310,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020101,Hook Creek-Head of Bay,Y,RCRA-IA-MN-N.png,,,,,36059,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,90,87,80,86,80,89,89,42,83,88,66,90,http://echo.epa.gov/detailed-facility-report?fid=110004412172
,,,,,,,,,,,,,,,,,,36081,40.730959999999996,-73.71093,,,Other,,,62.244,11078.52,,,,,NYP004464574,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020101,Hook Creek-Head of Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,N,75,74,69,74,67,76,75,25,65,75,50,76,http://echo.epa.gov/detailed-facility-report?fid=110062968935
,,,,,,,,,,,,,,,,,,36119,40.988800000000005,-73.80977,,,Other,,,28.321,3960.58,,,,,NYP004225405,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020102,Upper Bronx River,Y,RCRA-IA-MN-N.png,,,,,36119,Private,,,RCRA-IA-MN-N.png,N,71,68,67,50,61,52,50,49,43,72,59,72,http://echo.epa.gov/detailed-facility-report?fid=110043648817
,,,,,,,,,,,,,,,,,,36081,40.737442,-73.804611,,,Other,,,70.789,24247.52,,,,,NYP004357513,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020301020104,Flushing Creek-Flushing Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,90,97,91,93,97,97,92,35,95,96,80,97,http://echo.epa.gov/detailed-facility-report?fid=110060225082
,,,,,,,,,,,,,,,,,,36103,40.864489999999996,-73.12877,,,Other,,,16.224,3139.4300000000003,,,,,NYP000970368,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020401,Connetquot River,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,0,20,6,4,27,3,29,11,17,31,10,31,http://echo.epa.gov/detailed-facility-report?fid=110058870379
,,,,,,,,,,,,,,,,,,36119,40.91787,-73.78596,,,Other,22111,,53.605000000000004,7864.570000000001,,,,,NYP000929562,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020203,East Creek-Mamaroneck Harbor,Y,RCRA-IA-MN-N.png,,,,,36119,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,89,91,84,89,93,86,79,78,90,93,81,93,http://echo.epa.gov/detailed-facility-report?fid=110017241812
,,,,,,,,,,,,,,,,,,36059,40.77075,-73.51975,,,Other,,,33.83,5273.650000000001,,,,,NYD049201544,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020207,Bellmore Creek-East Bay,Y,RCRA-IA-MN-N.png,,,,,36059,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,81,80,43,65,87,47,89,84,83,88,58,89,http://echo.epa.gov/detailed-facility-report?fid=110004357491
,,,,,,,,,,,,,,,,,,36059,40.755959999999995,-73.55322,,,Other,,,41.286,5000.3,,,,,NYR000044636,,,02-2015-0015,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020203,Freeport Creek,Y,RCRA-IA-MN-N.png,,,,,36059,County,,,RCRA-IA-MN-N.png,Y,89,85,44,67,83,53,92,82,85,91,63,92,http://echo.epa.gov/detailed-facility-report?fid=110004537207
,,,,,,,,,,,,,,,,,,36103,40.81702,-72.98031,,,Other,,,32.278,2139.69,,,,,NYD981132509,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020304,Swan River-Great South Bay,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,17,27,11,7,22,9,37,8,20,40,11,40,http://echo.epa.gov/detailed-facility-report?fid=110009471874
,,,,,,,,,,,,,,,,,,36081,40.688415,-73.782295,,,Other,,,90.943,19663.12,,,,,NYP004371019,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,81,93,85,89,81,0,86,25,89,91,72,93,http://echo.epa.gov/detailed-facility-report?fid=110060221317
,,,,,,,,,,,,,,,,,,36103,40.781267,-73.337753,,,SQG,61171,,39.944,2697.55,,,,,NYR000212886,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020404,Carlls River,Y,RCRA-IC-MN-N.png,,,,,36103,Municipal,,,RCRA-IC-MN-N.png,Y,83,81,44,67,82,49,84,49,75,90,54,90,http://echo.epa.gov/detailed-facility-report?fid=110063000201
,,,,,,,,,,,,,,,,,,36081,40.7641,-73.74862,,,Other,,,53.387,10667.18,,,,,NYP004337580,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020302010101,Alley Creek-Little Neck Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,N,63,64,62,65,63,67,66,16,57,66,43,67,http://echo.epa.gov/detailed-facility-report?fid=110060211890
,,,,,,,,,,,,,,,,,,36119,40.978037,-73.804106,,,VSQG,811121,7532,25.296000000000003,3855.91,,,NY0000003555000025,,NYD099491037,,,,No,No Violation Identified,0,0,NA,0,1.31544E+12,5098,0,1.31604E+12,0,,0,,,1.31544E+12,,,,1.31604E+12,,,02030102,020301020102,Upper Bronx River,Y,RCRA-IC-MN-G.png,,,,,36119,Private,,,RCRA-IC-MN-G.png,N,75,69,68,51,59,64,52,51,50,74,61,75,http://echo.epa.gov/detailed-facility-report?fid=110004377237
,,,,,,,,,,,,,,,,,,36081,40.70212,-73.79238,,,Other,,,84.21600000000001,22392.84,,,,,NYP004531315,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,N,0,,,,0,0,0,0,0,0,0,0,http://echo.epa.gov/detailed-facility-report?fid=110063768169
,,,,,,,,,,,,,,,,,,36081,40.732169999999996,-73.774515,,,Other,,,76.056,18962.59,,,,,NYP004351342,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020301020104,Flushing Creek-Flushing Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,85,83,76,82,77,85,79,22,73,82,63,85,http://echo.epa.gov/detailed-facility-report?fid=110056501646
,,,,,,,,,,,,,,,,,,36059,40.797128,-73.699554,,,Other,,,28.053,4163.45,,,,,NY0000095190,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020302010102,Mitchells Creek-Manhassett Bay,Y,RCRA-IA-MN-N.png,,,,,36059,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,46,47,55,49,24,47,48,12,40,48,27,55,http://echo.epa.gov/detailed-facility-report?fid=110004311076
,,,,,,,,,,,,,,,,,,36059,40.66567,-73.57249,,,Other,92811,,49.838,7667.5,,,,,NY5211836130,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020203,Freeport Creek,Y,RCRA-IA-MN-N.png,,,,,36059,State,,,RCRA-IA-MN-N.png,Y,80,89,48,73,91,70,90,60,84,94,63,94,http://echo.epa.gov/detailed-facility-report?fid=110004325864
,,,,,,,,,,,,,,,,,,36081,40.6475,-73.78675,,,Other,,,91.009,8649.56,,,,,NYD056417264,,,,No,No Violation Identified,0,0,NA,0,7.05629E+11,12156,0,,0,,0,,7.05629E+11,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-G.png,,,,,36081,Not Indian/Unknown,,,RCRA-IA-MN-G.png,N,0,,,,0,0,0,0,0,0,0,0,http://echo.epa.gov/detailed-facility-report?fid=110008003347
,,,,,,,,,,,,,,,,,,36103,40.74825,-73.32653,,,Other,,,39.259,4381.650000000001,,,,,NYD982792129,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020404,Carlls River,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,60,58,29,48,45,27,64,27,56,69,30,69,http://echo.epa.gov/detailed-facility-report?fid=110004433934
,,,,,,,,,,,,,,,,,,36119,41.01016,-73.78185,,,Other,,,40.800000000000004,4323.14,,,,,NYP004205233,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020102,Upper Bronx River,Y,RCRA-IA-MN-N.png,,,,,36119,Private,,,RCRA-IA-MN-N.png,N,69,62,63,46,52,26,43,40,41,67,53,69,http://echo.epa.gov/detailed-facility-report?fid=110042185701
,,,,,,,,,,,,,,,,,,36103,40.74944,-73.38075,,,Other,53119,,42.084,3061.57,,,,,NYR000178921,,,,No,No Violation Identified,0,0,NA,0,1.30576E+12,5210,0,,0,,0,,,1.30576E+12,,,,,,,02030202,020302020404,Carlls River,Y,RCRA-IA-MN-G.png,,,,,36103,Private,,,RCRA-IA-MN-G.png,Y,84,84,48,73,79,91,94,49,91,94,60,94,http://echo.epa.gov/detailed-facility-report?fid=110044988387
,,,,,,,,,,,,,,,,,,36059,40.673939999999995,-73.49925,,,VSQG,,,9.958,6161.34,,,,,NYD013345954,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020202,Seaford Creek-South Oyster Bay,Y,RCRA-IC-MN-N.png,,,,,36103,Private,,,RCRA-IC-MN-N.png,N,40,35,9,32,36,37,34,14,17,38,13,40,http://echo.epa.gov/detailed-facility-report?fid=110006443713
,,,,,,,,,,,,,,,,,,36103,40.8106,-73.25994,,,SQG,32541,2834,56.569,3228.4,,,,NYR00E860,NYR000103796,,,,No,No Violation Identified,0,1,"262.B, 262.C, 265.C, NA, XXS",1,1.69024E+12,760,1,1.69102E+12,0,,0,,,1.69024E+12,,,,1.69102E+12,,,02030202,020302020402,Orowoc Creek-Great Cove,Y,RCRA-IC-MN-3.png,,,,,36103,Private,,,RCRA-IC-MN-3.png,N,25,46,21,14,50,6,62,44,58,59,24,62,http://echo.epa.gov/detailed-facility-report?fid=110012198031
,,,,,,,,,,,,,,,,,,09001,41.02366,-73.62354,,,Other,,,36.392,3328.23,,,,,CTD012947479,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,01100006,011000060405,Blind Brook-Horseneck Brook,Y,RCRA-IA-MN-N.png,,,,,09001,Private,,,RCRA-IA-MN-N.png,N,76,68,35,54,74,63,57,33,73,78,59,78,http://echo.epa.gov/detailed-facility-report?fid=110003011525
,,,,,,,,,,,,,,,,,,36103,40.76896,-73.04809,,,VSQG,42171,,18.651,3243.84,,,,,NY0000385310,,,,No,No Violation Identified,0,0,NA,0,8.04989E+11,11006,0,8.07322E+11,0,,0,,,8.04989E+11,,,,8.07322E+11,,,02030202,020302020305,Brown Creek-Great South Bay,Y,RCRA-IC-MN-G.png,,,,,36103,Private,,,RCRA-IC-MN-G.png,N,22,40,13,9,44,13,49,15,39,45,12,49,http://echo.epa.gov/detailed-facility-report?fid=110004317203
,,,,,,,,,,,,,,,,,,36103,40.86495,-73.320486,,,Other,,,15.519,2824.71,,,,,NYD103628913,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020403,Sampawams Creek,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,26,14,5,3,16,5,19,6,17,26,10,26,http://echo.epa.gov/detailed-facility-report?fid=110004378977
